SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-25-2024,22301034,ATL,BOS,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.4,21.05,25,4,0,36
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-25-2024,22301034,ATL,BOS,Missed Shot,False,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,5.65,0,4,0,5
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-25-2024,22301034,ATL,BOS,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.7,5.85,0,4,0,4
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,03-25-2024,22301034,ATL,BOS,Missed Shot,False,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.3,13.05,7,4,0,2
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-25-2024,22301034,ATL,BOS,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,4,0,1
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-2.5,17.85,12,1,11,42
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.4,13.55,23,1,11,22
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,6.15,0,1,11,11
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.9,17.85,12,1,10,46
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-3.8,9.95,6,1,10,26
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,1,10,22
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.2,26.55,25,1,9,49
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,2.5,31.05,25,1,9,20
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.5,28.35,25,1,8,58
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,6.15,0,1,8,38
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.2,6.15,1,1,8,10
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-4.0,31.55,26,1,7,34
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.9,30.95,27,1,7,8
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.4,5.05,23,1,6,44
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Made Shot,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.9,16.05,10,1,6,0
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,4.8,13.45,9,1,5,26
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.4,11.35,7,1,5,4
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,5.55,0,1,4,40
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-4.0,16.75,12,1,4,4
2024,2023-24,1610612738,Boston Celtics,1630214,Xavier Tillman,,,03-28-2024,22301060,ATL,BOS,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-3.1,9.85,5,1,3,38
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.3,23.25,25,1,3,8
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.5,9.95,23,1,2,38
2024,2023-24,1610612738,Boston Celtics,1630214,Xavier Tillman,,,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.3,5.55,22,1,2,5
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,6.05,0,1,1,46
2024,2023-24,1610612738,Boston Celtics,1630214,Xavier Tillman,,,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.0,8.45,23,1,0,50
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,0.7,21.35,16,1,0,2
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,5.65,0,2,11,19
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,5.65,0,2,10,30
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-9.2,17.15,15,2,9,42
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.9,25.35,25,2,9,18
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.7,7.25,10,2,8,14
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.5,22.85,25,2,6,48
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,6.35,1,2,6,44
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,5.65,0,2,6,19
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.0,27.35,25,2,5,42
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.7,17.85,12,2,4,39
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.0,24.65,24,2,4,2
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,10.2,28.85,25,2,3,39
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,2.6,17.15,12,2,2,49
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.1,27.45,25,2,2,17
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.4,10.25,5,2,1,45
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,2,1,39
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,6.05,0,2,1,13
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-1.6,14.75,9,2,0,50
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.4,27.15,25,2,0,27
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-1.2,10.75,5,2,0,0
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,6.45,1,3,11,26
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,3.6,24.35,19,3,10,58
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.8,13.35,24,3,10,28
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,14.2,13.35,16,3,10,16
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.3,2.25,23,3,9,54
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,4.5,30.35,25,3,7,31
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,6.25,1,3,7,9
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,4.2,30.35,25,3,6,30
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,5.5,13.05,9,3,5,55
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.5,26.45,25,3,5,40
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.6,10.75,5,3,5,0
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.6,27.95,25,3,4,49
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,3,4,45
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.2,9.15,3,3,4,16
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.3,6.45,1,3,4,4
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,3,3,58
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,5.65,0,3,3,29
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,6.35,1,3,1,32
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.9,15.35,10,3,1,7
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.0,26.25,25,3,1,4
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.1,26.25,25,3,0,32
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,5.35,0,3,0,3
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,11.9,7.05,12,4,11,41
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,2.8,31.05,25,4,11,5
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.0,2.75,23,4,10,18
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,3.4,31.25,26,4,9,23
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.2,5.85,0,4,8,31
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.4,16.35,15,4,7,50
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.35,0,4,7,14
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,5.35,0,4,6,11
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-2.5,14.75,9,4,5,22
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,5.45,0,4,4,50
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.0,12.15,6,4,4,19
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.7,26.75,25,4,3,43
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,1.3,30.85,25,4,3,7
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,6.35,1,4,2,1
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,4,2,0
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,4,1,59
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,2.7,13.55,8,4,1,22
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,11.4,18.85,17,4,0,40
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.9,21.75,25,4,0,0
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,2.2,17.95,12,5,4,27
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,3.8,31.45,26,5,3,50
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,6.55,1,5,3,44
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.0,27.85,25,5,2,56
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,03-28-2024,22301060,ATL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.2,27.25,26,5,2,21
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-6.4,30.85,26,5,1,4
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-28-2024,22301060,ATL,BOS,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-7.6,20.65,17,5,0,6
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-30-2024,22301074,NOP,BOS,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,12.6,8.15,12,1,11,26
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-30-2024,22301074,NOP,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.2,29.55,25,1,11,0
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-30-2024,22301074,NOP,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.7,6.25,22,1,10,33
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,03-30-2024,22301074,NOP,BOS,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.3,5.75,2,1,10,4
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-30-2024,22301074,NOP,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,8.0,29.15,25,1,9,42
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-30-2024,22301074,NOP,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.6,21.05,25,1,9,16
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-30-2024,22301074,NOP,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.6,5.35,2,1,8,41
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-30-2024,22301074,NOP,BOS,Made Shot,True,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.6,5.65,1,1,8,19
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,03-30-2024,22301074,NOP,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.6,4.65,1,1,7,49
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,03-30-2024,22301074,NOP,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.4,23.95,25,1,6,41
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,03-30-2024,22301074,NOP,BOS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.0,5.75,1,1,6,1
